Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
691,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,10 Mar 2023
692,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,10 Mar 2023
693,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,10 Mar 2023
694,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,10 Mar 2023
695,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,09 Mar 2023
696,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2800,1700,09 Mar 2023
697,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,09 Mar 2023
698,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,09 Mar 2023
699,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,08 Mar 2023
700,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,08 Mar 2023
701,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,08 Mar 2023
702,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,08 Mar 2023
703,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,07 Mar 2023
704,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,07 Mar 2023
705,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,07 Mar 2023
706,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,07 Mar 2023
707,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,06 Mar 2023
708,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,06 Mar 2023
709,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,06 Mar 2023
710,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,06 Mar 2023
711,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,1900,1450,04 Mar 2023
712,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,04 Mar 2023
713,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,04 Mar 2023
714,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,04 Mar 2023
715,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,03 Mar 2023
716,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,03 Mar 2023
717,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,03 Mar 2023
718,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,03 Mar 2023
719,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,02 Mar 2023
720,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,02 Mar 2023
721,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,02 Mar 2023
722,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,02 Mar 2023
723,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,01 Mar 2023
724,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,01 Mar 2023
725,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,01 Mar 2023
726,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,01 Mar 2023
727,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,28 Feb 2023
728,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,28 Feb 2023
729,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,28 Feb 2023
730,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,28 Feb 2023
731,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,27 Feb 2023
732,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,27 Feb 2023
733,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,27 Feb 2023
734,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,27 Feb 2023
735,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,24 Feb 2023
736,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,24 Feb 2023
737,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,24 Feb 2023
738,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,24 Feb 2023
739,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,23 Feb 2023
740,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2800,1700,23 Feb 2023
741,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,23 Feb 2023
742,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,23 Feb 2023
743,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2700,1850,22 Feb 2023
744,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,22 Feb 2023
745,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,22 Feb 2023
746,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,22 Feb 2023
747,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,21 Feb 2023
748,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,21 Feb 2023
749,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,21 Feb 2023
750,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,21 Feb 2023
751,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,20 Feb 2023
752,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,20 Feb 2023
753,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,20 Feb 2023
754,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,20 Feb 2023
755,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,17 Feb 2023
756,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,17 Feb 2023
757,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5400,3200,17 Feb 2023
758,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,17 Feb 2023
759,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,16 Feb 2023
760,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,16 Feb 2023
761,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,16 Feb 2023
762,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,16 Feb 2023
763,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,15 Feb 2023
764,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,15 Feb 2023
765,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,15 Feb 2023
766,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,15 Feb 2023
767,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,14 Feb 2023
768,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,14 Feb 2023
769,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,14 Feb 2023
770,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,14 Feb 2023
771,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,13 Feb 2023
772,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,13 Feb 2023
773,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,13 Feb 2023
774,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,13 Feb 2023
775,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,10 Feb 2023
776,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,10 Feb 2023
777,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,10 Feb 2023
778,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,10 Feb 2023
779,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,09 Feb 2023
780,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,09 Feb 2023
781,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,09 Feb 2023
782,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,09 Feb 2023
783,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,08 Feb 2023
784,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,08 Feb 2023
785,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,08 Feb 2023
786,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,08 Feb 2023
787,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,07 Feb 2023
788,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1300,07 Feb 2023
789,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,07 Feb 2023
790,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,07 Feb 2023
791,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,06 Feb 2023
792,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,06 Feb 2023
793,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,06 Feb 2023
794,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,06 Feb 2023
795,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,04 Feb 2023
796,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,04 Feb 2023
797,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,04 Feb 2023
798,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,04 Feb 2023
799,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,03 Feb 2023
800,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,03 Feb 2023
801,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,03 Feb 2023
802,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,03 Feb 2023
803,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2400,1700,02 Feb 2023
804,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,02 Feb 2023
805,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,02 Feb 2023
806,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,02 Feb 2023
807,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,01 Feb 2023
808,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,01 Feb 2023
809,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,01 Feb 2023
810,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2400,1550,01 Feb 2023
811,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1800,31 Jan 2023
812,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,31 Jan 2023
813,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,31 Jan 2023
814,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,31 Jan 2023
815,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,30 Jan 2023
816,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,30 Jan 2023
817,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,30 Jan 2023
818,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,30 Jan 2023
819,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,27 Jan 2023
820,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,27 Jan 2023
821,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,27 Jan 2023
822,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,27 Jan 2023
823,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,25 Jan 2023
824,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,25 Jan 2023
825,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,25 Jan 2023
826,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,25 Jan 2023
827,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,24 Jan 2023
828,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,24 Jan 2023
829,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5500,3250,24 Jan 2023
830,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,24 Jan 2023
831,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,23 Jan 2023
832,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,23 Jan 2023
833,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,23 Jan 2023
834,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,23 Jan 2023
835,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,21 Jan 2023
836,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,21 Jan 2023
837,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5300,3150,21 Jan 2023
838,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,1800,1400,21 Jan 2023
839,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,20 Jan 2023
840,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,20 Jan 2023
841,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5500,3250,20 Jan 2023
842,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,20 Jan 2023
843,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,19 Jan 2023
844,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,19 Jan 2023
845,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5400,3200,19 Jan 2023
846,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,19 Jan 2023
847,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,18 Jan 2023
848,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,18 Jan 2023
849,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,18 Jan 2023
850,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,18 Jan 2023
851,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,17 Jan 2023
852,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,17 Jan 2023
853,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,17 Jan 2023
854,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,16 Jan 2023
855,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,16 Jan 2023
856,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,700,1800,1250,16 Jan 2023
857,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,16 Jan 2023
858,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,13 Jan 2023
859,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,13 Jan 2023
860,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5700,3350,13 Jan 2023
861,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,13 Jan 2023
862,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,12 Jan 2023
863,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,12 Jan 2023
864,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5400,3200,12 Jan 2023
865,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,12 Jan 2023
866,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,11 Jan 2023
867,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1900,1250,11 Jan 2023
868,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4600,2800,11 Jan 2023
869,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,11 Jan 2023
870,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,10 Jan 2023
871,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,10 Jan 2023
872,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,10 Jan 2023
873,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2700,1850,09 Jan 2023
874,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,09 Jan 2023
875,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,09 Jan 2023
876,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,09 Jan 2023
877,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,07 Jan 2023
878,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,07 Jan 2023
879,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,07 Jan 2023
880,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,07 Jan 2023
881,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,06 Jan 2023
882,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,06 Jan 2023
883,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,06 Jan 2023
884,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,05 Jan 2023
885,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,05 Jan 2023
886,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,05 Jan 2023
887,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,05 Jan 2023
888,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,04 Jan 2023
889,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,04 Jan 2023
890,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,04 Jan 2023
891,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,04 Jan 2023
892,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,03 Jan 2023
893,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,03 Jan 2023
894,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,03 Jan 2023
895,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,03 Jan 2023
896,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,3000,2000,02 Jan 2023
897,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,02 Jan 2023
898,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,02 Jan 2023
899,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2900,1950,31 Dec 2022
900,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,31 Dec 2022
901,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,31 Dec 2022
902,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,1800,1400,31 Dec 2022
903,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,30 Dec 2022
904,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,30 Dec 2022
905,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,30 Dec 2022
906,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,30 Dec 2022
907,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2700,1550,29 Dec 2022
908,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,29 Dec 2022
909,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,29 Dec 2022
910,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,29 Dec 2022
911,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2800,1900,28 Dec 2022
912,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,28 Dec 2022
913,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,28 Dec 2022
914,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,28 Dec 2022
915,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2600,1850,27 Dec 2022
916,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,27 Dec 2022
917,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,27 Dec 2022
918,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,1900,1450,27 Dec 2022
919,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,26 Dec 2022
920,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,26 Dec 2022
